index,iso3,start_year,end_year,baseline_lays,delta_lays,baseline_lays_male,delta_lays_male,baseline_lays_female,delta_lays_female,baseline_pcr_modelled_pct,delta_pcr_modelled_pct,baseline_pcr_pct,delta_pcr_pct,baseline_pcr_wpia,delta_pcr_wpia,baseline_general_public_services_pct,delta_general_public_services_pct,baseline_defense_pct,delta_defense_pct,baseline_public_order_safety_pct,delta_public_order_safety_pct,baseline_economic_affairs_pct,delta_economic_affairs_pct,baseline_environmental_protection_pct,delta_environmental_protection_pct,baseline_housing_community_amenities_pct,delta_housing_community_amenities_pct,baseline_health_pct,delta_health_pct,baseline_recreation_culture_religion_pct,delta_recreation_culture_religion_pct,baseline_education_pct,delta_education_pct,baseline_social_protection_pct,delta_social_protection_pct,baseline_sector_sum_pct,delta_sector_sum_pct,baseline_education_nec_pct,delta_education_nec_pct,baseline_education_not_definable_by_level_pct,delta_education_not_definable_by_level_pct,baseline_education_total_pct,delta_education_total_pct,baseline_post_secondary_non_tertiary_pct,delta_post_secondary_non_tertiary_pct,baseline_ecd_and_primary_pct,delta_ecd_and_primary_pct,baseline_education_rnd_pct,delta_education_rnd_pct,baseline_secondary_pct,delta_secondary_pct,baseline_education_subsidiary_services_pct,delta_education_subsidiary_services_pct,baseline_tertiary_pct,delta_tertiary_pct,baseline_all_staff_pcttotal,delta_all_staff_pcttotal,baseline_capex_pcttotal,delta_capex_pcttotal,baseline_currex_pcttotal,delta_currex_pcttotal,baseline_expenditure_pctbudget_imf,delta_expenditure_pctbudget_imf,baseline_expenditure_pctbudget_uis,delta_expenditure_pctbudget_uis,baseline_expenditure_pctgdp,delta_expenditure_pctgdp,baseline_expenditure_perchild_ppp,delta_expenditure_perchild_ppp,baseline_lang_match_pct,delta_lang_match_pct,baseline_teaching_staff_pcttotal,delta_teaching_staff_pcttotal,baseline_fsi_total,delta_fsi_total,baseline_sap,delta_sap,baseline_pop_total,delta_pop_total,baseline_sap_share,delta_sap_share,baseline_hh_exp_pct,delta_hh_exp_pct,baseline_private_enrolment_pct,delta_private_enrolment_pct,baseline_debt_pct_gdp,delta_debt_pct_gdp,baseline_gdp_growth_pct,delta_gdp_growth_pct,baseline_gdppc_2015_usd,delta_gdppc_2015_usd,baseline_inflation_pct,delta_inflation_pct,baseline_lang_frac,delta_lang_frac,income_group,panel
3,AUS,2010,2018,11.055516999999998,0.0442910000000003,10.926279,0.04719850000000014,11.184755,0.04138350000000002,99.26000213623048,0.01749992370605291,99.58,-0.0012500000000006395,0.9861529469490052,0.0006837844848632674,0.106991989980847,-4.999670686174976e-05,0.0493940982456284,0.000413551645900425,0.0478581816624206,0.000374040623092875,0.119116144257854,-0.000298345135200875,0.0202483983021289,0.0003324798738006626,0.0199016442262387,-0.0007884985284096,0.178617103950753,0.0021750619990781248,0.0243788512649385,-4.006045303727541e-05,0.171157811859397,-0.0025091806718481255,0.2623337365199349,0.00039120231971788433,0.999997960270141,2.5496623234921856e-07,0.0824673467442085,-0.0007049517258081624,0.0464415101534942,-0.0022319476967996754,1.0,0.0,0.0849103823052725,-0.0016325069807456485,0.2822957383926024,-0.0017224122889741011,0.0,0.0,0.2510248832109834,-0.0007560809858766226,0.0173395938602345,-0.0002570035106589873,0.2355205453332068,0.007302463283726291,,,,,,,0.1711578119,-0.002509180675,,,,,,,,,,,,,1910177.0,41096.375,22031750.0,366438.5,0.0867011018189658,0.0003735791738847128,,,30.87215042114258,-0.14689135551452637,28.5706752868622,3.2161828491343623,2.21004795300735,0.08301530524845752,53768.349733441,625.5445727225379,2.91834002677376,-0.12586738528960623,0.33,0.0,High income,2
4,AUT,2010,2018,10.8444875,0.05405678125000013,10.786446,0.05956418749999992,10.902529,0.04854937500000012,99.94000244140624,0.0,99.045,-0.040625000000000355,,,0.1434387454774875,-0.0029815613438189757,0.0123554939849562,-3.240812071915e-05,0.0255983268745457,0.0002695582055968625,0.1270080134225721,-0.0005406766722853996,0.0104546094917635,-0.0003700817593556625,0.0076378013647166,-8.540977372347499e-05,0.1529192409937685,0.002110934466112064,0.0248136505353511,-0.00017155716321362504,0.0967995694935602,0.00012372622212642598,0.3989746121664775,0.0016774679636310519,1.0000000638051991,-7.975649890523684e-09,0.0219911397386216,-0.0007654830803348629,0.0463453234469989,-0.0002650880272018121,1.0,0.0,0.0029457304046968,-9.173776151247503e-05,0.2768274701060106,0.003566963904255427,0.0069072071852356,5.2107586132225025e-05,0.4607836868890938,-0.004052967016568591,0.041988358135957,0.00013039849713828745,0.1422117432409362,0.0014256556238379375,0.7019281005859375,-0.0032057285308837863,0.0491728019714355,0.0027373373508453374,0.9508271789550782,-0.002737331390380876,0.0968878102,0.00015356339250000017,0.1075069046020508,-8.692502975463784e-05,0.0573625993728637,-0.0006023621559143001,16401.53515625,-63.64733886718727,,,0.5960948944091797,-0.0018496513366699219,,,325297.0,1142.75,8363404.0,59639.625,0.0388952871342816,-0.0001331313322999626,0.2007043063640594,0.038486059755086906,5.74029016494751,0.06478124856948853,,,1.80898243043663,0.08440483879545127,43035.4073531933,364.5218204012617,1.81353438995062,0.02310567804309749,0.15,0.0,High income,2
5,AZE,2010,2018,6.8758652,0.31345960000000006,6.8708744,0.29404482500000007,6.880856,0.33287437500000006,97.83000183105467,0.048749923706056464,,,,,0.1031935532010148,0.007141594932282601,0.0886807939113565,0.002803905983375288,0.0518057006416952,0.00134120461497175,0.3564617221310251,-0.004329680793381328,0.0008506193105506,-1.944699012335001e-05,0.0160946127443665,0.0002781649843239002,0.0327861513206984,-0.0003074044795766248,0.0130726757200417,-2.0775083470874964e-05,0.0918668855394717,-0.0009155653267415003,0.2169526936278167,-0.002442673860164536,0.9717654081480376,0.0035293239814953026,0.0,0.028554730204591587,0.0,0.0001586170545056875,1.0,0.0,0.0,0.0,0.0728557504873294,0.0013861594102301637,0.0,0.0,0.5832521117608837,-0.002083999133315223,0.0,0.0,0.1107862248213125,0.0011227315802970362,0.6484734344482422,0.005769166946411122,0.0253657007217407,-0.0014914125204086375,0.9746343231201172,0.0014914131164550787,0.09186688554,-0.0009155653262500115,0.0870083999633789,-0.0016264873743057264,0.0278062009811401,-0.0004064875841140749,,,,,,,,,513587.0,15417.0,9054332.0,110679.875,0.0567227930232732,0.0009194304736530991,0.7594854831695557,0.0014285582236427397,0.3185499906539917,0.04785750061273575,6.38557579182856,,4.78883248761557,-0.41105385199280503,5300.11048729062,-4.772638118287432,5.72687224669605,-0.43229066786950754,0.21,0.0,Upper middle income,2
6,BDI,2010,2018,4.35911425,0.12935050000000003,4.5304785,0.07406162500000002,4.18775,0.18463937499999994,30.61000061035156,2.2350001335144047,39.82950973510742,,0.3858000040054321,,0.172200631728654,,0.056307287759017,,0.0355260708611024,,0.0509732351841439,,0.0049546966701946,,0.0039227766343084,,0.0617830784641717,,0.0017007925143461,,0.149610544245812,,0.0068114832137128,,0.5437905972754632,,0.0,,0.0,,1.0,,0.0,,0.4902948166312947,,0.0,,0.3615208618627577,,0.0,,0.1481839875204491,,0.6847868347167969,,0.0785703992843628,,0.9214295959472656,,0.1496105442,,0.1658810043334961,0.0036639499664306643,0.06775239944458,-0.002120749950408938,,,,,0.5992277908325195,,,,1368648.0,89200.75,9376444.0,310375.25,0.1459666372454205,0.0037013801886945884,1.384127020835876,,1.106889963150024,0.1168112456798554,,,5.09373697323055,0.03106346975245622,253.308577749924,1.7750143028453742,6.49326591473993,-1.1634954989280726,0.3,0.0,Low income,2
7,BEL,2010,2018,11.1609195,0.009772249999999927,11.118853,0.015689749999999947,11.202986,0.003854750000000129,98.19000244140624,0.05749988555908381,,,,,0.1609029447783178,-0.002810983911088673,0.0180301829687293,-0.0004487321970102125,0.0336790595755746,-0.00013023749013049962,0.1266997014809467,5.189369333498742e-05,0.0231141519897779,0.00018736817918387503,0.0074571009779142,-0.00010853466730701246,0.1439241946550631,3.5356836169037065e-05,0.0240036294358281,0.00018450045718191232,0.111939791419838,0.0007988315962392124,0.3502482209173828,0.002240717079610967,0.9999989781993726,1.7957618361763572e-07,0.0234592862717534,-0.0006980848063693999,0.0729656828067164,0.0026919901206518618,1.0,0.0,0.0001597422216948,0.0001005342116664375,0.3220905236350026,0.00041314513490130905,0.0002555875547117,-2.0993718031844984e-05,0.4076073810034548,-0.0029183914701902125,0.0284888842234017,0.0009758989194307505,0.1449820404102179,-0.0005452394079280727,0.8428350830078125,-0.0032184600830078153,0.0377705001831054,0.002090125083923338,0.9622295379638672,-0.002090129852294925,0.1121544495,0.0008292433624999991,0.1194892024993896,0.0002895748615265002,0.0644078016281128,-6.49374723434501e-05,,,,,0.6273331832885742,-0.0018646001815795926,,,715751.0,10681.5,10895586.0,66433.5,0.0656918315361835,0.0005528425532635873,0.6343454122543335,-0.010616116225719452,53.82946014404297,0.048844814300538,,,2.71031150254662,-0.10404287858887123,39991.5646206286,277.0997430498255,2.18929920422457,-0.017016775696588715,0.54,0.0,High income,2
8,BEN,2010,2018,4.962469349999999,0.08471705000000007,5.4381127,0.05622628750000003,4.486826,0.1132078125,51.25,1.059999942779541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8565455627441406,,0.0815151977539062,,0.9184848022460936,,,,0.2614396095275879,-0.01054347515106201,0.0367997002601623,-0.000935437679290775,323.1785583496094,,,,0.8082443237304687,,,,1585110.0,50504.5,9797484.0,323232.875,0.1617874548200334,-0.0001445912934856866,,,13.19647026062012,1.5188736915588374,,,2.11406472648392,0.57289861191562,928.246655329144,17.907233280022012,2.20783532536524,-0.16108307593489823,0.79,0.0,Lower middle income,2
9,BFA,2010,2018,3.16390495,0.14860003749999995,3.3951252,0.12754097500000006,2.9326847,0.1696591,32.90000152587891,3.117499828338622,30.90797996520996,,0.1715700030326843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1617281913757323,0.008110437393188487,0.0350222992897033,0.0024829748272895873,347.2294311523438,,,,,,,,2679950.0,102983.125,16176498.0,532723.75,0.1656693556293828,0.0007205654705047526,,,14.16574001312256,0.7663336992263787,,,8.44628157707625,-0.23021406361910512,561.847221302489,16.580698977982763,-0.764230734676768,0.340021720175261,0.72,0.0,Low income,2
10,BGR,2010,2018,9.23277875,0.07151740625000014,8.9571705,0.0921563125,9.508387,0.05087849999999983,98.80999755859376,0.021250724792478692,98.235,-0.008124999999999716,,,0.1054248464125297,-0.000925867475382711,0.0463102735061853,-0.0018730088195926375,0.0691537733369403,-0.00034106462269172487,0.1382991619895888,0.0053547013748883494,0.0183948892283475,6.912950442366237e-05,0.0262894942639155,0.000288941584795675,0.1219398672604747,0.001543924758312401,0.019689639618143,0.00026014169128844985,0.0988110665421842,-0.0004107683122426004,0.3556869878416907,-0.003967056987455905,1.0,-9.273036570556226e-07,0.0379159285402685,0.0011182310854285374,0.0026095937803373,5.590676194448753e-05,1.0,0.0,,,0.2004942565386565,0.0007474969933631871,0.0056251492918659,-0.0006365137691850125,0.4950105209879598,0.004596387390096761,0.0299174357573036,0.00045490768043013764,0.228427115103608,-0.006336416142078048,0.6655599975585937,0.009654989242553716,0.0506869983673095,-0.0003346997499465874,0.949312973022461,0.00033470153808592973,0.09881103734,-0.0004107646625000124,0.1116341972351074,0.0007832622528076254,0.0385746002197265,0.00024318754673003772,5145.166015625,152.08245849609375,,,0.4944691848754883,0.008049015998840323,,,256744.0,1837.25,7395599.0,-85600.125,0.0347157816425687,0.000716595142347687,0.8883005976676941,-0.003661639988422394,0.764769971370697,0.08923875540494924,,,1.55535979911015,0.09684904187003748,6428.71742590538,220.70711499652373,2.43899060504113,0.04694426665089502,0.3,0.0,High income,2
11,BHR,2010,2018,8.434067800000001,0.1369581812499998,7.9549346,0.14000542500000002,8.913201,0.13391093749999983,,,,,,,0.0850157902119642,0.020745479258503473,0.110799898396715,0.003278927084791876,0.107038302163619,0.0025124476863457503,0.341869652084573,-0.02965667852696025,0.0042498985862737,-0.00033559180803779997,0.0661403262678611,-0.0040590672736705614,0.0784331863624129,0.004169570366023013,0.0358439707170235,-0.0026560084033797997,0.117012105197311,-0.0011435217427808765,0.0526888854347142,0.007257941431356713,0.9990920154224676,0.00011349807219154795,,,,,1.0,0.0,,,,,,,,,,,0.2019284353494648,,,,,,,,0.1170121052,-0.0011435217375,0.0862552422968447,0.0007822309826969881,0.0235114974984976,4.723752310856243e-05,,,,,,,,,95214.0,2688.375,1228543.0,34318.5,0.0775015607919299,1.9052529728513096e-05,,,,,29.0713708137176,6.903760902633462,4.3342989754845,-0.2852137907107362,22224.0736166249,229.46378094141255,1.96188468334623,0.015723087140443764,0.43,0.0,High income,2
12,BWA,2010,2018,5.1151628,-0.004281787500000078,4.709,-0.0007398749999999454,5.5213256,-0.007823699999999989,90.27999877929688,0.8850002288818359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2355052847334032,-0.0012368275195608625,,,,,,,,,,,301621.0,6229.625,2033111.0,33253.75,0.1483544184257524,0.0005638124231070012,,,,,21.8862970525723,-0.8319477385389249,10.119723322694,-0.7413788688877212,5584.5034321846,157.41783601159875,6.94887658743103,-0.46385762474423503,0.41,0.0,Upper middle income,2
13,CAN,2010,2018,11.427763,0.04467687499999995,11.372249,0.04671124999999998,11.483277,0.04264250000000014,99.75,0.011249542236328125,99.76,,0.9929999709129332,,0.1653806300844374,-0.002319285565395037,0.0239265793841512,-0.00042327584764817504,0.0465634477958382,-0.00011433366954657562,0.0806581147858512,0.00018701174471666242,0.018463810930576,8.298975328910026e-05,0.0131978848110156,-0.00011633762301078748,0.2188839512082969,3.5721087791599354e-05,0.0232998333926484,-1.0886066422799868e-05,0.1262090056155181,0.00039160509963841184,0.2834167419916665,0.002286791086587636,1.0,0.0,0.6447233798318069,-0.000996986808656064,0.0,0.0,1.0,0.0,0.1230005240436204,0.0011342799381745244,,,,,,,,,0.2322760961245726,-0.0001372931295184239,0.6583621215820312,0.003795251846313477,0.0971170043945312,-0.0012872874736785875,0.9028829956054688,0.0012872886657714772,0.1262090056,0.0003916050999999976,0.1233596038818359,-0.0003138625621795614,0.0535637998580932,-0.0005842375755310001,,,,,0.4781892013549804,0.003048439025878917,,,2186953.0,31587.625,34005902.0,383339.75,0.0643109834287001,0.00018705634212493744,0.7904344201087952,-0.02148931473493576,6.123280048370361,0.01514500379562378,53.1497329605545,0.00022533563796223177,3.09080634469335,-0.04348036195334998,41164.3399119626,467.8754724062128,1.77687154092627,0.061419266444345005,0.58,0.0,High income,2
14,CHE,2010,2018,11.223613,-0.013910937499999942,11.207348,-0.009807499999999969,11.239878,-0.018014374999999916,99.72000122070312,0.0,99.2,-0.004374999999999574,,,0.1428838383583519,-0.0006699176171596245,0.025329823524001,-0.00015706890543866264,0.0462063480952997,0.00035743884891255035,0.1294066199565784,-0.001351381648314826,0.0190448534960402,-0.0001539945480195622,0.0059412766509404,2.334849342812439e-06,0.0578757511962085,0.0010978856790764251,0.0317441632912202,-4.076376436368788e-05,0.1517560739071607,0.00035910502124003596,0.3898112515241985,0.0005563620847245515,1.0,0.0,0.0173441255988041,0.0001641685357808751,0.194607657597599,0.0019548297147468016,1.0,0.0,0.0,0.0,0.1865484586388585,0.0015487232010083993,0.0118688944791892,-5.595970082312605e-06,0.3427291178501365,-0.0067143730171995986,0.0080370718039963,0.00133343089879355,0.2388646740314162,0.0017188166369523222,0.7519174194335938,,0.0860457038879394,,0.9139543151855468,,0.1517560739,0.00035910502499999705,0.1528763961791992,0.0002979135513305753,0.0480210018157959,0.00015997469425201288,17433.619140625,429.109130859375,,,0.5858121871948242,,,,476346.0,3629.125,7824909.0,86177.5,0.0608755961251434,-0.00018991299080345012,,,4.575560092926025,0.1166837215423584,20.9935662166253,-0.2894309559935748,3.24339715656356,-0.04786892027165002,81315.4228307049,680.1474252552871,0.688238707220026,0.03101209461169213,0.54,0.0,High income,2
15,CHL,2010,2018,9.0222975,0.08347643749999989,8.950846,0.09047812499999996,9.093749,0.07647474999999981,98.3000030517578,-0.10625076293944957,,,,,0.0752474317904186,0.0008467280856097378,0.0586214071221954,-0.0023416423352607,0.0705789328012013,-0.0003005036255864114,0.1399255674921859,-0.002771067056705363,0.0034279874747267,2.9329168314337487e-05,0.0146175187871127,-0.00015753566422901238,0.1651548046010241,0.0052870433828666255,0.0084978344637823,-0.00011286272970814995,0.1788603069775761,0.005081320929657088,0.2862089669646205,-0.005670216811442436,1.001140758474844,-0.00010940665648428993,0.0,0.007292971993146287,0.0,0.00026062469066135,1.0,0.0,0.0,0.0,0.0,0.08516466896855583,0.0,0.0,0.0,0.0,0.0,0.012268567829797962,0.1155745596140083,0.005566346566087512,,,,,,,0.178860307,0.005081320924999987,0.1785330963134766,0.004390950202941873,0.0418953990936279,0.00160440027713775,3952.406005859375,247.98379516601562,,,,,,,1498307.0,2306.25,17181464.0,213965.875,0.0872048505296172,-0.0008655293935160881,2.427783966064453,0.05766001343727112,58.02954864501953,0.5708265304565439,,,5.85165102224047,-0.23270269304258756,11649.2897090856,264.2146469242375,1.41071107954321,0.12802234174842,0.19,0.0,High income,2
16,CIV,2010,2018,3.0226817500000003,0.19098815624999999,3.392501,0.186133125,2.6528625,0.19584318750000002,39.45999908447266,2.8025002479553205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7122828674316406,0.010954504013061528,0.0698082017898559,-0.001995175480842588,0.9301918029785156,0.001995172500610362,,,0.2277275085449219,-0.005604813098907476,0.0324651002883911,-4.357516765594958e-05,,,,,0.5625506973266602,0.01058950901031494,,,3768271.0,81650.125,22488065.0,622013.5,0.1675675964116966,-0.0008221322422716643,1.62582802772522,,,,,,6.84804939907013,-0.25061291752229375,1540.52927270246,59.09922541031625,1.2264561213548,-0.10314478801140661,0.78,0.0,Lower middle income,2
17,CMR,2010,2018,5.45076655,-0.020196006249999954,5.7859435,-0.037584562499999974,5.1155896,-0.0028074499999999336,69.36000061035156,0.651249885559082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8016844177246094,,0.1335706043243408,,0.8664293670654297,,,,0.187538890838623,-0.002338411808013925,0.028480200767517,0.00022867500782013757,259.3363647460938,,,,0.6543273162841797,,,,3155846.0,108948.125,19668066.0,642289.625,0.1604553289581192,0.00023741195700468717,0.678223729133606,,22.53598022460938,,,,2.89902472122014,0.13206118971254377,1290.9013745759,21.264790677158743,1.27538046242338,-0.025815293661772487,0.89,0.0,Lower middle income,2
18,COG,2010,2018,5.593246000000001,-0.03905198125000009,5.7018414,-0.06457371249999999,5.4846506,-0.013530249999999966,69.01000213623047,2.1700000762939453,,,,,0.256546313480682,,0.0704068247958495,,0.0428694809355492,,0.25985490129914,,0.0016370674793318,,0.164843934536865,,0.0620519855997975,,0.0269813480487598,,0.105409988189641,,0.0093967145461447,,0.9999985589117608,,0.0,,0.0,,1.0,,0.0,,0.3887891430617897,,0.0,,0.4030818051587385,,0.0,,0.2081252681728321,,,,,,,,0.1054099882,,0.2472777938842773,-0.011431099176406851,0.056867299079895,-0.0036438247561454756,1062.788696289063,,,,,,,,646734.0,31127.875,4462290.0,127603.5,0.1449332069408308,0.0023041434687573227,,,35.75088882446289,0.8643264770507812,25.4826844740907,,9.93126543095578,-1.529447904026775,2332.28508055953,-52.791130293478744,0.391525011227612,0.09515674406595223,0.69,0.0,Lower middle income,2
19,COL,2010,2018,8.2355315,0.036025500000000044,8.334915,0.015227375000000043,8.136148,0.056823625000000044,90.6500015258789,0.3112497329711914,90.59966278076172,0.3375421524047848,0.8034999966621399,0.011125000417232508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0483382987976074,-0.0004809123277664251,,,,,,,,,4088415.0,-29419.75,44777319.0,530893.25,0.0913054888346486,-0.0015888642070905883,3.054924011230469,-0.21009324491024028,18.36821937561035,0.16586256027221724,72.4526699261111,-0.10026245923773658,4.49465897070922,-0.24129183599152249,5214.24547620131,142.4126190422362,2.27200227892008,0.12107088129820126,0.02,0.0,Upper middle income,2
20,CRI,2010,2018,8.4552835,0.005906062499999809,8.420094,0.006203749999999841,8.490473,0.005608374999999999,91.86000061035156,0.6625003814697266,91.3,0.9001649856567386,0.8835999999999999,0.008404999542236335,0.0282705213752861,0.02101854895171075,0.0,0.0,0.0082363372749112,0.013361772345254113,0.2152259782834704,-0.0130068464807886,0.0157348164534505,-0.0012985451582298753,0.0039210487428096,-0.0003767048652766375,0.0217028351526411,0.00277664785140245,0.0187153180265548,-0.0013457065525196252,0.3067587787856163,0.0022380035539859844,0.4746398139481731,-0.035017850650902904,1.0932054480429136,-0.011650681005364386,0.0,0.008340303283366138,0.0,0.014921319469126126,1.0,0.0,0.0,0.000947237458175825,0.0,0.0,0.0,0.0,0.0031958706659319,-0.0003994838332414875,0.0,0.0,0.996804129334068,-0.038392701785945754,,,,,,,0.347271349,-0.0126446323875,0.2288088989257813,0.004007225036621088,0.0656575012207031,0.0002552247047424242,4855.4677734375,11.31756591796875,,,,,,,473598.0,-1888.375,4555962.0,50232.0,0.1039512621044688,-0.0014341096825320494,2.710810899734497,0.016357392072677612,8.102629661560059,0.10092377662658691,,,5.36034352634111,-0.3430548902504012,10285.0856660419,299.3049622824626,5.66275708420021,-0.43020530861680006,0.05,0.0,High income,2
21,CYP,2010,2018,9.812151,0.1381006250000001,9.54743,0.17261937500000002,10.076872,0.10358187499999993,98.87000274658205,0.005000114440916192,98.42,0.05250000000000021,,,0.1853665296318537,-0.003581360626090189,0.0489168090904891,-0.0008118220344936374,0.0483509630929835,-0.0013576332614701004,0.0813432491108134,0.017055789797152297,0.0265601182502655,-0.00200273917147655,0.0567693657905676,-0.0031262103068520628,0.0664580350131645,-0.0009385415505000372,0.0256478359277564,-0.0009146711785330249,0.1454686128689547,-0.004075645495527927,0.3151184812231511,-0.00024716617220875425,1.0,-2.7755575615628914e-17,0.0089703897753433,-0.00013433581336117504,0.0862110026196713,-0.0015379434508522374,1.0,0.0,0.0017464475668809,-0.000195353320079725,0.3134873382551401,-0.0001894060810111245,0.0063507184250218,-0.000793839803127725,0.3462729221243153,0.0017030312640235745,0.0558069381598793,0.002331422483962938,0.1811542430737476,-0.001183575279554476,0.7750634765625,,0.1096290969848633,,0.8903708648681641,,0.1552406186,-0.004664006962500012,0.1564949035644531,,0.0652559995651245,,14134.439453125,,,,0.6877986145019531,,,,53930.0,332.5,1127816.0,17865.125,0.0478180838009036,-0.000410608996482837,1.734117984771729,,7.623250007629395,0.23930120468139637,,,2.28267100119788,0.49862407492076993,26090.048828125,109.044677734375,2.43004084102254,-0.12431870571311876,0.4,0.0,High income,2
